2024-04-03 10:40:44,672 INFO    StreamThr :46180 [internal.py:wandb_internal():86] W&B internal server running at pid: 46180, started at: 2024-04-03 10:40:44.672125
2024-04-03 10:40:45,332 DEBUG   HandlerThread:46180 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-03 10:40:46,198 INFO    Thread-12 :46180 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/conda-environment.yaml
2024-04-03 10:40:46,665 DEBUG   HandlerThread:46180 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-03 10:40:46,665 INFO    HandlerThread:46180 [system_monitor.py:probe():229] Finished publishing system info
2024-04-03 10:40:46,673 DEBUG   SenderThread:46180 [sender.py:send():379] send: files
2024-04-03 10:40:46,673 INFO    SenderThread:46180 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-03 10:40:46,773 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: python_packages
2024-04-03 10:40:46,773 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: stop_status
2024-04-03 10:40:46,773 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: python_packages
2024-04-03 10:40:46,774 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-03 10:40:46,774 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: stop_status
2024-04-03 10:40:46,980 DEBUG   SenderThread:46180 [sender.py:send():379] send: telemetry
2024-04-03 10:40:46,980 DEBUG   SenderThread:46180 [sender.py:send():379] send: telemetry
2024-04-03 10:40:47,007 DEBUG   SenderThread:46180 [sender.py:send():379] send: exit
2024-04-03 10:40:47,007 INFO    SenderThread:46180 [sender.py:send_exit():586] handling exit code: 1
2024-04-03 10:40:47,007 INFO    SenderThread:46180 [sender.py:send_exit():588] handling runtime: 1
2024-04-03 10:40:47,008 INFO    SenderThread:46180 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-03 10:40:47,008 INFO    SenderThread:46180 [sender.py:send_exit():594] send defer
2024-04-03 10:40:47,008 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:47,008 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-03 10:40:47,008 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:47,008 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-03 10:40:47,008 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 1
2024-04-03 10:40:47,008 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:47,008 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-03 10:40:47,008 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:47,008 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-03 10:40:47,008 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 2
2024-04-03 10:40:47,008 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:47,008 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-03 10:40:47,008 INFO    HandlerThread:46180 [system_monitor.py:finish():203] Stopping system monitor
2024-04-03 10:40:47,008 INFO    HandlerThread:46180 [interfaces.py:finish():202] Joined cpu monitor
2024-04-03 10:40:47,008 DEBUG   SystemMonitor:46180 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-03 10:40:47,008 INFO    HandlerThread:46180 [interfaces.py:finish():202] Joined disk monitor
2024-04-03 10:40:47,008 DEBUG   SystemMonitor:46180 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-03 10:40:47,008 INFO    HandlerThread:46180 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-03 10:40:47,008 DEBUG   SystemMonitor:46180 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-03 10:40:47,008 INFO    HandlerThread:46180 [interfaces.py:finish():202] Joined memory monitor
2024-04-03 10:40:47,009 INFO    HandlerThread:46180 [interfaces.py:finish():202] Joined network monitor
2024-04-03 10:40:47,009 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:47,009 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-03 10:40:47,009 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 3
2024-04-03 10:40:47,009 DEBUG   SenderThread:46180 [sender.py:send():379] send: telemetry
2024-04-03 10:40:47,009 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:47,009 DEBUG   SenderThread:46180 [sender.py:send():379] send: stats
2024-04-03 10:40:47,009 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-03 10:40:47,009 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:47,009 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-03 10:40:47,009 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 4
2024-04-03 10:40:47,009 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:47,009 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-03 10:40:47,009 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:47,009 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-03 10:40:47,009 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 5
2024-04-03 10:40:47,009 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:47,009 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-03 10:40:47,009 DEBUG   SenderThread:46180 [sender.py:send():379] send: summary
2024-04-03 10:40:47,010 INFO    SenderThread:46180 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-03 10:40:47,010 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:47,010 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-03 10:40:47,010 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 6
2024-04-03 10:40:47,010 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:47,010 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-03 10:40:47,010 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:47,010 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-03 10:40:47,011 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: status_report
2024-04-03 10:40:47,198 INFO    Thread-12 :46180 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/wandb-metadata.json
2024-04-03 10:40:47,198 INFO    Thread-12 :46180 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/requirements.txt
2024-04-03 10:40:47,199 INFO    Thread-12 :46180 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/output.log
2024-04-03 10:40:47,199 INFO    Thread-12 :46180 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/wandb-summary.json
2024-04-03 10:40:47,207 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 7
2024-04-03 10:40:47,207 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:47,207 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-03 10:40:47,207 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:47,207 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-03 10:40:47,248 INFO    wandb-upload_0:46180 [upload_job.py:push():131] Uploaded file /var/folders/vq/h9d6glmx69g2lnv00fmzlx1r0000gn/T/tmp4m2p_9newandb/pi5e25z9-wandb-metadata.json
2024-04-03 10:40:48,012 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-03 10:40:48,204 INFO    Thread-12 :46180 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/config.yaml
2024-04-03 10:40:49,028 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 8
2024-04-03 10:40:49,028 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: poll_exit
2024-04-03 10:40:49,028 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:49,028 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-03 10:40:49,028 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:49,028 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-03 10:40:49,028 INFO    SenderThread:46180 [job_builder.py:build():318] Attempting to build job artifact
2024-04-03 10:40:49,028 INFO    SenderThread:46180 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-03 10:40:49,051 INFO    SenderThread:46180 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-03 10:40:49,053 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 9
2024-04-03 10:40:49,053 DEBUG   SenderThread:46180 [sender.py:send():379] send: artifact
2024-04-03 10:40:49,054 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:49,054 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-03 10:40:49,209 INFO    Thread-12 :46180 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/output.log
2024-04-03 10:40:50,020 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-03 10:40:50,060 INFO    wandb-upload_1:46180 [upload_job.py:push():86] Skipped uploading /Users/korneel/Library/Application Support/wandb/artifacts/staging/tmp_d9czosv
2024-04-03 10:40:50,355 INFO    wandb-upload_0:46180 [upload_job.py:push():89] Uploaded file /var/folders/vq/h9d6glmx69g2lnv00fmzlx1r0000gn/T/tmppl4asykq/wandb-job.json
2024-04-03 10:40:51,688 INFO    SenderThread:46180 [sender.py:send_artifact():1468] sent artifact job-https___github.com_korneelf1_Neuromorphic_RL.git_DSQN_pytorch_example.py - {'id': 'QXJ0aWZhY3Q6NzgxMTQ2NjQ5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1NTgwNzMwMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzgxMTMzOTYz', 'versionIndex': 1}}}
2024-04-03 10:40:51,688 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:51,688 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-03 10:40:51,688 INFO    SenderThread:46180 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-03 10:40:52,224 INFO    SenderThread:46180 [dir_watcher.py:finish():388] scan: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files
2024-04-03 10:40:52,224 INFO    SenderThread:46180 [dir_watcher.py:finish():402] scan save: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/requirements.txt requirements.txt
2024-04-03 10:40:52,224 INFO    SenderThread:46180 [dir_watcher.py:finish():402] scan save: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/output.log output.log
2024-04-03 10:40:52,224 INFO    SenderThread:46180 [dir_watcher.py:finish():402] scan save: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/config.yaml config.yaml
2024-04-03 10:40:52,224 INFO    SenderThread:46180 [dir_watcher.py:finish():402] scan save: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/wandb-summary.json wandb-summary.json
2024-04-03 10:40:52,227 INFO    SenderThread:46180 [dir_watcher.py:finish():402] scan save: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/conda-environment.yaml conda-environment.yaml
2024-04-03 10:40:52,227 INFO    SenderThread:46180 [dir_watcher.py:finish():402] scan save: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/wandb-metadata.json wandb-metadata.json
2024-04-03 10:40:52,227 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 10
2024-04-03 10:40:52,228 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: poll_exit
2024-04-03 10:40:52,228 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:52,228 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-03 10:40:52,228 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:52,228 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-03 10:40:52,229 INFO    SenderThread:46180 [file_pusher.py:finish():172] shutting down file pusher
2024-04-03 10:40:52,612 INFO    wandb-upload_2:46180 [upload_job.py:push():131] Uploaded file /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/requirements.txt
2024-04-03 10:40:52,715 INFO    wandb-upload_3:46180 [upload_job.py:push():131] Uploaded file /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/wandb-summary.json
2024-04-03 10:40:52,715 INFO    wandb-upload_1:46180 [upload_job.py:push():131] Uploaded file /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/output.log
2024-04-03 10:40:52,715 INFO    wandb-upload_0:46180 [upload_job.py:push():131] Uploaded file /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/files/config.yaml
2024-04-03 10:40:52,920 INFO    Thread-11 :46180 [sender.py:transition_state():614] send defer: 11
2024-04-03 10:40:52,920 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:52,920 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-03 10:40:52,920 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:52,920 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 11
2024-04-03 10:40:52,920 INFO    SenderThread:46180 [file_pusher.py:join():178] waiting for file pusher
2024-04-03 10:40:52,921 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 12
2024-04-03 10:40:52,921 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:52,921 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-03 10:40:52,921 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:52,921 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 12
2024-04-03 10:40:52,921 INFO    SenderThread:46180 [file_stream.py:finish():614] file stream finish called
2024-04-03 10:40:53,035 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-03 10:40:53,124 INFO    SenderThread:46180 [file_stream.py:finish():618] file stream finish is done
2024-04-03 10:40:53,124 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 13
2024-04-03 10:40:53,124 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: poll_exit
2024-04-03 10:40:53,124 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:53,124 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-03 10:40:53,124 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:53,124 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 13
2024-04-03 10:40:53,124 INFO    SenderThread:46180 [sender.py:transition_state():614] send defer: 14
2024-04-03 10:40:53,124 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: defer
2024-04-03 10:40:53,124 INFO    HandlerThread:46180 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-03 10:40:53,124 DEBUG   SenderThread:46180 [sender.py:send():379] send: final
2024-04-03 10:40:53,124 DEBUG   SenderThread:46180 [sender.py:send():379] send: footer
2024-04-03 10:40:53,124 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: defer
2024-04-03 10:40:53,124 INFO    SenderThread:46180 [sender.py:send_request_defer():610] handle sender defer: 14
2024-04-03 10:40:53,124 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-03 10:40:53,125 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: poll_exit
2024-04-03 10:40:53,125 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-03 10:40:53,125 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: server_info
2024-04-03 10:40:53,125 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: get_summary
2024-04-03 10:40:53,125 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-03 10:40:53,125 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-03 10:40:53,125 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: poll_exit
2024-04-03 10:40:53,125 DEBUG   SenderThread:46180 [sender.py:send_request():406] send_request: server_info
2024-04-03 10:40:53,259 INFO    MainThread:46180 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-04-03 10:40:53,259 INFO    MainThread:46180 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-04-03 10:40:53,259 INFO    MainThread:46180 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-04-03 10:40:53,259 DEBUG   HandlerThread:46180 [handler.py:handle_request():146] handle_request: shutdown
2024-04-03 10:40:53,259 INFO    HandlerThread:46180 [handler.py:finish():866] shutting down handler
2024-04-03 10:40:54,130 INFO    WriterThread:46180 [datastore.py:close():296] close: /Users/korneel/coding/A3C/wandb/run-20240403_104044-zotm1khw/run-zotm1khw.wandb
2024-04-03 10:40:54,264 INFO    SenderThread:46180 [sender.py:finish():1546] shutting down sender
2024-04-03 10:40:54,264 INFO    SenderThread:46180 [file_pusher.py:finish():172] shutting down file pusher
2024-04-03 10:40:54,264 INFO    SenderThread:46180 [file_pusher.py:join():178] waiting for file pusher
